tourney_id,tourney_name,surface,tourney_date,draw_size,tourney_level,match_num,best_of,round,minutes,score,winner_id,winner_name,winner_name_norm,winner_hand,winner_ioc,winner_age,winner_rank,winner_seed,winner_ht,loser_id,loser_name,loser_name_norm,loser_hand,loser_ioc,loser_age,loser_rank,loser_seed,loser_ht,__source_year,match_key,winner_player_id,loser_player_id
2000-580,Australian Open,Hard,2000-01-17,128,G,77,5,R64,51.0,6-2 4-1 RET,1384846,Tim Henman,tim henman,R,GBR,25.3,13.0,11.0,185.0,62023540,Rainer Schuettler,rainer schuettler,R,GER,23.7,60.0,,180.0,2000,2000-580_R64_Tim Henman_vs_Rainer Schuettler,85692276,77691828
2000-580,Australian Open,Hard,2000-01-17,128,G,78,5,R64,121.0,4-6 6-1 7-6(3) 6-0,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,21.6,26.0,,175.0,74966159,Michael Hill,michael hill,R,AUS,25.5,238.0,,188.0,2000,2000-580_R64_Sebastien Grosjean_vs_Michael Hill,2184697,17145471
2000-580,Australian Open,Hard,2000-01-17,128,G,79,5,R64,73.0,6-3 6-2 6-2,29147441,Chris Woodruff,chris woodruff,R,USA,27.0,56.0,,188.0,63906444,James Sekulov,james sekulov,R,AUS,23.2,133.0,,180.0,2000,2000-580_R64_Chris Woodruff_vs_James Sekulov,15079852,48172339
2000-580,Australian Open,Hard,2000-01-17,128,G,80,5,R64,149.0,7-6(6) 7-6(6) 6-4,15281973,Richard Fromberg,richard fromberg,R,AUS,29.7,80.0,,196.0,19949874,Axel Pretzsch,axel pretzsch,R,GER,23.5,115.0,,185.0,2000,2000-580_R64_Richard Fromberg_vs_Axel Pretzsch,44151259,91862659
2000-580,Australian Open,Hard,2000-01-17,128,G,81,5,R64,83.0,6-2 6-1 6-3,99777811,Adrian Voinea,adrian voinea,R,ROU,25.4,95.0,,185.0,67388472,Albert Portas,albert portas,R,ESP,26.1,91.0,,188.0,2000,2000-580_R64_Adrian Voinea_vs_Albert Portas,98026997,2680524
2000-580,Australian Open,Hard,2000-01-17,128,G,82,5,R64,87.0,6-0 6-0 6-1,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,18.8,17.0,,180.0,84272179,Alex Corretja,alex corretja,R,ESP,25.7,30.0,,180.0,2000,2000-580_R64_Lleyton Hewitt_vs_Alex Corretja,53162960,48770669
2000-580,Australian Open,Hard,2000-01-17,128,G,83,5,R64,143.0,6-4 3-6 6-4 7-6(4),56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,27.8,76.0,,183.0,12574334,Jiri Vanek,jiri vanek,R,CZE,21.7,153.0,,185.0,2000,2000-580_R64_Jonas Bjorkman_vs_Jiri Vanek,78613276,74469197
2000-580,Australian Open,Hard,2000-01-17,128,G,84,5,R64,119.0,6-4 6-3 6-4,70734302,Magnus Norman,magnus norman,R,SWE,23.6,11.0,12.0,188.0,42920977,Gianluca Pozzi,gianluca pozzi,L,ITA,34.5,82.0,,180.0,2000,2000-580_R64_Magnus Norman_vs_Gianluca Pozzi,92541299,87536495
2000-580,Australian Open,Hard,2000-01-17,128,G,85,5,R64,96.0,7-6(5) 6-4 6-2,71402194,Francisco Clavet,francisco clavet,L,ESP,31.2,39.0,,183.0,25580944,Goran Ivanisevic,goran ivanisevic,L,CRO,28.3,70.0,,193.0,2000,2000-580_R64_Francisco Clavet_vs_Goran Ivanisevic,71979332,29156826
2000-580,Australian Open,Hard,2000-01-17,128,G,86,5,R64,186.0,6-3 6-2 6-7(2) 4-6 6-2,86894981,Wayne Ferreira,wayne ferreira,R,RSA,28.3,53.0,,185.0,51837055,Thomas Johansson,thomas johansson,R,SWE,24.8,42.0,,180.0,2000,2000-580_R64_Wayne Ferreira_vs_Thomas Johansson,66853937,61904868
2000-580,Australian Open,Hard,2000-01-17,128,G,87,5,R64,95.0,7-6(4) 6-3 6-2,9233860,Karim Alami,karim alami,R,MAR,26.6,35.0,,185.0,58261720,Michael Llodra,michael llodra,L,FRA,19.6,263.0,,190.0,2000,2000-580_R64_Karim Alami_vs_Michael Llodra,49269647,62218960
2000-580,Australian Open,Hard,2000-01-17,128,G,88,5,R64,106.0,7-6(5) 6-0 6-2,72369183,Nicolas Kiefer,nicolas kiefer,R,GER,22.5,4.0,4.0,183.0,33333651,Tomas Behrend,tomas behrend,R,GER,25.0,106.0,,193.0,2000,2000-580_R64_Nicolas Kiefer_vs_Tomas Behrend,31470746,87693766
2000-580,Australian Open,Hard,2000-01-17,128,G,89,5,R64,135.0,3-6 7-6(3) 6-2 4-1 RET,4261640,Arnaud Clement,arnaud clement,R,FRA,22.0,54.0,,173.0,3847585,Nicolas Lapentti,nicolas lapentti,R,ECU,23.4,7.0,7.0,188.0,2000,2000-580_R64_Arnaud Clement_vs_Nicolas Lapentti,54968648,17733607
2000-580,Australian Open,Hard,2000-01-17,128,G,90,5,R64,106.0,7-6(1) 6-2 6-3,49178154,Roger Federer,roger federer,R,SUI,18.4,62.0,,185.0,97818851,Jan Kroslak,jan kroslak,R,SVK,25.2,104.0,,188.0,2000,2000-580_R64_Roger Federer_vs_Jan Kroslak,12893523,81647881
2000-580,Australian Open,Hard,2000-01-17,128,G,91,5,R64,215.0,7-6(5) 6-4 5-7 6-7(5) 6-4,87437430,Juan Carlos Ferrero,juan carlos ferrero,R,ESP,19.9,40.0,,183.0,83740900,Laurence Tieleman,laurence tieleman,R,ITA,27.1,89.0,,180.0,2000,2000-580_R64_Juan Carlos Ferrero_vs_Laurence Tieleman,21077683,15801505
2000-580,Australian Open,Hard,2000-01-17,128,G,92,5,R64,101.0,7-5 6-3 6-3,3967655,Younes El Aynaoui,younes el aynaoui,R,MAR,28.3,29.0,,193.0,77609510,Tommy Haas,tommy haas,R,GER,21.7,12.0,10.0,188.0,2000,2000-580_R64_Younes El Aynaoui_vs_Tommy Haas,24738045,91918332
2000-580,Australian Open,Hard,2000-01-17,128,G,93,5,R64,91.0,6-4 6-4 6-3,16522696,Christophe Rochus,christophe rochus,R,BEL,21.0,120.0,,170.0,55685134,Kevin Ullyett,kevin ullyett,R,ZIM,27.6,182.0,,178.0,2000,2000-580_R64_Christophe Rochus_vs_Kevin Ullyett,94662776,31628674
2000-580,Australian Open,Hard,2000-01-17,128,G,94,5,R64,193.0,6-7(3) 7-6(6) 7-6(5) 7-6(5),81013241,Max Mirnyi,max mirnyi,R,BLR,22.5,67.0,,196.0,85526331,Antony Dupuis,antony dupuis,R,FRA,26.8,98.0,,185.0,2000,2000-580_R64_Max Mirnyi_vs_Antony Dupuis,54365619,53195913
2000-580,Australian Open,Hard,2000-01-17,128,G,95,5,R64,158.0,5-7 7-5 2-6 6-2 6-3,18003344,Stefan Koubek,stefan koubek,L,AUT,23.0,43.0,,175.0,32644605,Grant Stafford,grant stafford,R,RSA,28.6,472.0,,188.0,2000,2000-580_R64_Stefan Koubek_vs_Grant Stafford,69580218,65087101
2000-580,Australian Open,Hard,2000-01-17,128,G,96,5,R64,85.0,6-3 6-0 6-1,7023329,Yevgeny Kafelnikov,yevgeny kafelnikov,R,RUS,25.9,2.0,2.0,190.0,14676650,Daniel Vacek,daniel vacek,R,CZE,28.7,44.0,,190.0,2000,2000-580_R64_Yevgeny Kafelnikov_vs_Daniel Vacek,27321291,41108922
2000-580,Australian Open,Hard,2000-01-17,128,G,97,5,R32,95.0,6-4 6-4 6-2,11102392,Andre Agassi,andre agassi,R,USA,29.7,1.0,1.0,180.0,77505174,Mariano Zabaleta,mariano zabaleta,R,ARG,21.8,33.0,,183.0,2000,2000-580_R32_Andre Agassi_vs_Mariano Zabaleta,17136950,51436541
2000-580,Australian Open,Hard,2000-01-17,128,G,98,5,R32,95.0,6-4 7-6(4) 6-1,94711021,Mark Philippoussis,mark philippoussis,R,AUS,23.1,19.0,16.0,196.0,90838898,Andrew Ilie,andrew ilie,R,AUS,23.7,46.0,,180.0,2000,2000-580_R32_Mark Philippoussis_vs_Andrew Ilie,89146262,91651475
2000-580,Australian Open,Hard,2000-01-17,128,G,99,5,R32,117.0,6-4 6-4 6-3,69597542,Nicolas Escude,nicolas escude,R,FRA,23.7,34.0,,185.0,64976992,Andreas Vinciguerra,andreas vinciguerra,L,SWE,18.9,99.0,,180.0,2000,2000-580_R32_Nicolas Escude_vs_Andreas Vinciguerra,54588163,59483736
2000-580,Australian Open,Hard,2000-01-17,128,G,100,5,R32,87.0,6-3 6-3 6-2,816572,Hicham Arazi,hicham arazi,L,MAR,26.2,41.0,,175.0,6753030,Fernando Vicente,fernando vicente,R,ESP,22.8,55.0,,180.0,2000,2000-580_R32_Hicham Arazi_vs_Fernando Vicente,2070089,33491560
2000-580,Australian Open,Hard,2000-01-17,128,G,101,5,R32,168.0,6-7(9) 3-6 6-3 7-5 6-3,39156396,Pete Sampras,pete sampras,R,USA,28.4,3.0,3.0,185.0,59777894,Wayne Black,wayne black,R,ZIM,26.1,151.0,,170.0,2000,2000-580_R32_Pete Sampras_vs_Wayne Black,87721625,33733538
2000-580,Australian Open,Hard,2000-01-17,128,G,102,5,R32,131.0,7-5 6-2 6-3,3524858,Slava Dosedel,slava dosedel,R,CZE,29.4,64.0,,183.0,10242596,Franco Squillari,franco squillari,L,ARG,24.4,48.0,,183.0,2000,2000-580_R32_Slava Dosedel_vs_Franco Squillari,57587140,68344238
2000-580,Australian Open,Hard,2000-01-17,128,G,103,5,R32,163.0,6-1 6-4 4-6 7-6(6),1384846,Tim Henman,tim henman,R,GBR,25.3,13.0,11.0,185.0,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,21.6,26.0,,175.0,2000,2000-580_R32_Tim Henman_vs_Sebastien Grosjean,85692276,2184697
2000-580,Australian Open,Hard,2000-01-17,128,G,104,5,R32,120.0,6-1 6-4 7-6(6),29147441,Chris Woodruff,chris woodruff,R,USA,27.0,56.0,,188.0,15281973,Richard Fromberg,richard fromberg,R,AUS,29.7,80.0,,196.0,2000,2000-580_R32_Chris Woodruff_vs_Richard Fromberg,15079852,44151259
2000-580,Australian Open,Hard,2000-01-17,128,G,105,5,R32,125.0,6-2 7-5 6-3,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,18.8,17.0,,180.0,99777811,Adrian Voinea,adrian voinea,R,ROU,25.4,95.0,,185.0,2000,2000-580_R32_Lleyton Hewitt_vs_Adrian Voinea,53162960,98026997
2000-580,Australian Open,Hard,2000-01-17,128,G,106,5,R32,147.0,6-4 6-4 7-6(8),70734302,Magnus Norman,magnus norman,R,SWE,23.6,11.0,12.0,188.0,56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,27.8,76.0,,183.0,2000,2000-580_R32_Magnus Norman_vs_Jonas Bjorkman,92541299,78613276
2000-580,Australian Open,Hard,2000-01-17,128,G,107,5,R32,147.0,6-3 6-4 3-6 6-3,86894981,Wayne Ferreira,wayne ferreira,R,RSA,28.3,53.0,,185.0,71402194,Francisco Clavet,francisco clavet,L,ESP,31.2,39.0,,183.0,2000,2000-580_R32_Wayne Ferreira_vs_Francisco Clavet,66853937,71979332
2000-580,Australian Open,Hard,2000-01-17,128,G,108,5,R32,99.0,6-3 6-4 6-2,72369183,Nicolas Kiefer,nicolas kiefer,R,GER,22.5,4.0,4.0,183.0,9233860,Karim Alami,karim alami,R,MAR,26.6,35.0,,185.0,2000,2000-580_R32_Nicolas Kiefer_vs_Karim Alami,31470746,49269647
2000-580,Australian Open,Hard,2000-01-17,128,G,109,5,R32,101.0,6-1 6-4 6-3,4261640,Arnaud Clement,arnaud clement,R,FRA,22.0,54.0,,173.0,49178154,Roger Federer,roger federer,R,SUI,18.4,62.0,,185.0,2000,2000-580_R32_Arnaud Clement_vs_Roger Federer,54968648,12893523
2000-580,Australian Open,Hard,2000-01-17,128,G,110,5,R32,194.0,7-6(3) 4-6 4-6 7-6(5) 6-4,3967655,Younes El Aynaoui,younes el aynaoui,R,MAR,28.3,29.0,,193.0,87437430,Juan Carlos Ferrero,juan carlos ferrero,R,ESP,19.9,40.0,,183.0,2000,2000-580_R32_Younes El Aynaoui_vs_Juan Carlos Ferrero,24738045,21077683
2000-580,Australian Open,Hard,2000-01-17,128,G,111,5,R32,136.0,3-6 6-4 6-3 7-6(2),16522696,Christophe Rochus,christophe rochus,R,BEL,21.0,120.0,,170.0,81013241,Max Mirnyi,max mirnyi,R,BLR,22.5,67.0,,196.0,2000,2000-580_R32_Christophe Rochus_vs_Max Mirnyi,94662776,54365619
2000-580,Australian Open,Hard,2000-01-17,128,G,112,5,R32,82.0,6-3 6-3 6-4,7023329,Yevgeny Kafelnikov,yevgeny kafelnikov,R,RUS,25.9,2.0,2.0,190.0,18003344,Stefan Koubek,stefan koubek,L,AUT,23.0,43.0,,175.0,2000,2000-580_R32_Yevgeny Kafelnikov_vs_Stefan Koubek,27321291,69580218
2000-580,Australian Open,Hard,2000-01-17,128,G,113,5,R16,165.0,6-4 7-6(4) 5-7 6-3,11102392,Andre Agassi,andre agassi,R,USA,29.7,1.0,1.0,180.0,94711021,Mark Philippoussis,mark philippoussis,R,AUS,23.1,19.0,16.0,196.0,2000,2000-580_R16_Andre Agassi_vs_Mark Philippoussis,17136950,89146262
2000-580,Australian Open,Hard,2000-01-17,128,G,114,5,R16,134.0,6-4 6-3 7-6(7),816572,Hicham Arazi,hicham arazi,L,MAR,26.2,41.0,,175.0,69597542,Nicolas Escude,nicolas escude,R,FRA,23.7,34.0,,185.0,2000,2000-580_R16_Hicham Arazi_vs_Nicolas Escude,2070089,54588163
2000-580,Australian Open,Hard,2000-01-17,128,G,115,5,R16,96.0,6-1 6-2 3-6 6-1,39156396,Pete Sampras,pete sampras,R,USA,28.4,3.0,3.0,185.0,3524858,Slava Dosedel,slava dosedel,R,CZE,29.4,64.0,,183.0,2000,2000-580_R16_Pete Sampras_vs_Slava Dosedel,87721625,57587140
2000-580,Australian Open,Hard,2000-01-17,128,G,116,5,R16,226.0,7-5 1-6 6-4 3-6 7-5,29147441,Chris Woodruff,chris woodruff,R,USA,27.0,56.0,,188.0,1384846,Tim Henman,tim henman,R,GBR,25.3,13.0,11.0,185.0,2000,2000-580_R16_Chris Woodruff_vs_Tim Henman,15079852,85692276
2000-580,Australian Open,Hard,2000-01-17,128,G,117,5,R16,129.0,6-3 6-1 7-6(6),70734302,Magnus Norman,magnus norman,R,SWE,23.6,11.0,12.0,188.0,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,18.8,17.0,,180.0,2000,2000-580_R16_Magnus Norman_vs_Lleyton Hewitt,92541299,53162960
2000-580,Australian Open,Hard,2000-01-17,128,G,118,5,R16,106.0,6-3 6-4 6-2,72369183,Nicolas Kiefer,nicolas kiefer,R,GER,22.5,4.0,4.0,183.0,86894981,Wayne Ferreira,wayne ferreira,R,RSA,28.3,53.0,,185.0,2000,2000-580_R16_Nicolas Kiefer_vs_Wayne Ferreira,31470746,66853937
2000-580,Australian Open,Hard,2000-01-17,128,G,119,5,R16,209.0,3-6 6-3 6-4 3-6 10-8,3967655,Younes El Aynaoui,younes el aynaoui,R,MAR,28.3,29.0,,193.0,4261640,Arnaud Clement,arnaud clement,R,FRA,22.0,54.0,,173.0,2000,2000-580_R16_Younes El Aynaoui_vs_Arnaud Clement,24738045,54968648
2000-580,Australian Open,Hard,2000-01-17,128,G,120,5,R16,102.0,6-1 6-3 7-5,7023329,Yevgeny Kafelnikov,yevgeny kafelnikov,R,RUS,25.9,2.0,2.0,190.0,16522696,Christophe Rochus,christophe rochus,R,BEL,21.0,120.0,,170.0,2000,2000-580_R16_Yevgeny Kafelnikov_vs_Christophe Rochus,27321291,94662776
2000-580,Australian Open,Hard,2000-01-17,128,G,121,5,QF,93.0,6-4 6-4 6-2,11102392,Andre Agassi,andre agassi,R,USA,29.7,1.0,1.0,180.0,816572,Hicham Arazi,hicham arazi,L,MAR,26.2,41.0,,175.0,2000,2000-580_QF_Andre Agassi_vs_Hicham Arazi,17136950,2070089
2000-580,Australian Open,Hard,2000-01-17,128,G,122,5,QF,109.0,7-5 6-3 6-3,39156396,Pete Sampras,pete sampras,R,USA,28.4,3.0,3.0,185.0,29147441,Chris Woodruff,chris woodruff,R,USA,27.0,56.0,,188.0,2000,2000-580_QF_Pete Sampras_vs_Chris Woodruff,87721625,15079852
2000-580,Australian Open,Hard,2000-01-17,128,G,123,5,QF,176.0,3-6 6-3 6-1 7-6(4),70734302,Magnus Norman,magnus norman,R,SWE,23.6,11.0,12.0,188.0,72369183,Nicolas Kiefer,nicolas kiefer,R,GER,22.5,4.0,4.0,183.0,2000,2000-580_QF_Magnus Norman_vs_Nicolas Kiefer,92541299,31470746
2000-580,Australian Open,Hard,2000-01-17,128,G,124,5,QF,101.0,6-0 6-3 7-6(4),7023329,Yevgeny Kafelnikov,yevgeny kafelnikov,R,RUS,25.9,2.0,2.0,190.0,3967655,Younes El Aynaoui,younes el aynaoui,R,MAR,28.3,29.0,,193.0,2000,2000-580_QF_Yevgeny Kafelnikov_vs_Younes El Aynaoui,27321291,24738045
2000-580,Australian Open,Hard,2000-01-17,128,G,125,5,SF,175.0,6-4 3-6 6-7(0) 7-6(5) 6-1,11102392,Andre Agassi,andre agassi,R,USA,29.7,1.0,1.0,180.0,39156396,Pete Sampras,pete sampras,R,USA,28.4,3.0,3.0,185.0,2000,2000-580_SF_Andre Agassi_vs_Pete Sampras,17136950,87721625
2000-580,Australian Open,Hard,2000-01-17,128,G,126,5,SF,90.0,6-1 6-2 6-4,7023329,Yevgeny Kafelnikov,yevgeny kafelnikov,R,RUS,25.9,2.0,2.0,190.0,70734302,Magnus Norman,magnus norman,R,SWE,23.6,11.0,12.0,188.0,2000,2000-580_SF_Yevgeny Kafelnikov_vs_Magnus Norman,27321291,92541299
2000-580,Australian Open,Hard,2000-01-17,128,G,127,5,F,139.0,3-6 6-3 6-2 6-4,11102392,Andre Agassi,andre agassi,R,USA,29.7,1.0,1.0,180.0,7023329,Yevgeny Kafelnikov,yevgeny kafelnikov,R,RUS,25.9,2.0,2.0,190.0,2000,2000-580_F_Andre Agassi_vs_Yevgeny Kafelnikov,17136950,27321291
2000-520,Roland Garros,Clay,2000-05-29,128,G,1,5,R128,132.0,7-6(7) 6-3 6-4,11102392,Andre Agassi,andre agassi,R,USA,30.0,1.0,1.0,180.0,85526331,Antony Dupuis,antony dupuis,R,FRA,27.2,116.0,,185.0,2000,2000-520_R128_Andre Agassi_vs_Antony Dupuis,17136950,53195913
2000-520,Roland Garros,Clay,2000-05-29,128,G,2,5,R128,75.0,6-1 6-2 6-1,46730466,Karol Kucera,karol kucera,R,SVK,26.2,40.0,,188.0,53447689,Oscar Serrano,oscar serrano,R,ESP,22.0,219.0,,173.0,2000,2000-520_R128_Karol Kucera_vs_Oscar Serrano,15540789,99969378
2000-520,Roland Garros,Clay,2000-05-29,128,G,3,5,R128,187.0,6-1 6-1 6-7(5) 5-7 6-1,12574334,Jiri Vanek,jiri vanek,R,CZE,22.0,88.0,,185.0,27391380,Alberto Berasategui,alberto berasategui,R,ESP,26.9,83.0,,173.0,2000,2000-520_R128_Jiri Vanek_vs_Alberto Berasategui,74469197,67664601
2000-520,Roland Garros,Clay,2000-05-29,128,G,4,5,R128,117.0,3-6 6-3 6-2 6-0,10242596,Franco Squillari,franco squillari,L,ARG,24.7,45.0,,183.0,67111803,Alexander Popp,alexander popp,R,GER,23.5,110.0,,201.0,2000,2000-520_R128_Franco Squillari_vs_Alexander Popp,68344238,4136847
2000-520,Roland Garros,Clay,2000-05-29,128,G,5,5,R128,130.0,6-4 6-3 6-3,66485216,Nicolas Massu,nicolas massu,R,CHI,20.6,75.0,,183.0,16727277,Jacobo Diaz,jacobo diaz,R,ESP,23.8,130.0,,173.0,2000,2000-520_R128_Nicolas Massu_vs_Jacobo Diaz,38098714,96731345
2000-520,Roland Garros,Clay,2000-05-29,128,G,6,5,R128,117.0,6-4 6-3 3-6 6-1,2159582,Jason Stoltenberg,jason stoltenberg,R,AUS,30.1,81.0,,185.0,30999997,Jiri Novak,jiri novak,R,CZE,25.1,43.0,,190.0,2000,2000-520_R128_Jason Stoltenberg_vs_Jiri Novak,78170813,32860737
2000-520,Roland Garros,Clay,2000-05-29,128,G,7,5,R128,158.0,4-6 6-3 6-4 6-4,91736267,Juan Ignacio Chela,juan ignacio chela,R,ARG,20.7,56.0,,190.0,32289235,Todd Martin,todd martin,R,USA,29.8,22.0,,198.0,2000,2000-520_R128_Juan Ignacio Chela_vs_Todd Martin,60755367,70965625
2000-520,Roland Garros,Clay,2000-05-29,128,G,8,5,R128,191.0,3-6 2-6 6-4 6-3 6-1,3967655,Younes El Aynaoui,younes el aynaoui,R,MAR,28.7,15.0,15.0,193.0,56801980,Jean Rene Lisnard,jean rene lisnard,R,MON,20.6,148.0,,173.0,2000,2000-520_R128_Younes El Aynaoui_vs_Jean Rene Lisnard,24738045,45134961
2000-520,Roland Garros,Clay,2000-05-29,128,G,9,5,R128,145.0,7-6(5) 7-6(3) 6-3,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,19.2,9.0,9.0,180.0,97777316,Jeff Tarango,jeff tarango,L,USA,31.5,58.0,,180.0,2000,2000-520_R128_Lleyton Hewitt_vs_Jeff Tarango,53162960,42772009
2000-520,Roland Garros,Clay,2000-05-29,128,G,10,5,R128,184.0,6-2 6-7(7) 7-6(5) 6-4,6726252,Markus Hantschk,markus hantschk,R,GER,22.5,94.0,,188.0,82205111,David Prinosil,david prinosil,R,GER,27.2,127.0,,185.0,2000,2000-520_R128_Markus Hantschk_vs_David Prinosil,13798458,45849660
2000-520,Roland Garros,Clay,2000-05-29,128,G,11,5,R128,207.0,3-6 3-6 6-4 6-4 6-2,74093576,Attila Savolt,attila savolt,R,HUN,24.3,149.0,,183.0,35347652,Martin Rodriguez,martin rodriguez,R,ARG,30.4,111.0,,178.0,2000,2000-520_R128_Attila Savolt_vs_Martin Rodriguez,89301598,68527135
2000-520,Roland Garros,Clay,2000-05-29,128,G,12,5,R128,132.0,6-3 1-6 7-6(5) 6-2,18003344,Stefan Koubek,stefan koubek,L,AUT,23.4,32.0,,175.0,95959630,Galo Blanco,galo blanco,R,ESP,23.6,68.0,,173.0,2000,2000-520_R128_Stefan Koubek_vs_Galo Blanco,69580218,22003488
2000-520,Roland Garros,Clay,2000-05-29,128,G,13,5,R128,77.0,6-3 6-3 6-0,85625579,Albert Costa,albert costa,R,ESP,24.9,18.0,,180.0,25580944,Goran Ivanisevic,goran ivanisevic,L,CRO,28.7,67.0,,193.0,2000,2000-520_R128_Albert Costa_vs_Goran Ivanisevic,20481490,29156826
2000-520,Roland Garros,Clay,2000-05-29,128,G,14,5,R128,217.0,7-6(4) 6-2 4-6 3-6 6-3,15697539,Hernan Gumy,hernan gumy,R,ARG,28.2,93.0,,188.0,44690618,Carlos Moya,carlos moya,R,ESP,23.7,35.0,,190.0,2000,2000-520_R128_Hernan Gumy_vs_Carlos Moya,72268409,31847188
2000-520,Roland Garros,Clay,2000-05-29,128,G,15,5,R128,112.0,6-2 6-3 6-2,63396451,Gaston Gaudio,gaston gaudio,R,ARG,21.4,47.0,,175.0,34290685,Arnaud Di Pasquale,arnaud di pasquale,R,FRA,21.2,51.0,,185.0,2000,2000-520_R128_Gaston Gaudio_vs_Arnaud Di Pasquale,76485336,71135006
2000-520,Roland Garros,Clay,2000-05-29,128,G,16,5,R128,65.0,6-2 6-0 6-0,56230696,Thomas Enqvist,thomas enqvist,R,SWE,26.2,7.0,7.0,190.0,16522696,Christophe Rochus,christophe rochus,R,BEL,21.4,89.0,,170.0,2000,2000-520_R128_Thomas Enqvist_vs_Christophe Rochus,54817297,94662776
2000-520,Roland Garros,Clay,2000-05-29,128,G,17,5,R128,103.0,6-4 6-4 6-0,70734302,Magnus Norman,magnus norman,R,SWE,23.9,3.0,3.0,188.0,18813212,Thierry Guardiola,thierry guardiola,R,FRA,28.8,119.0,,188.0,2000,2000-520_R128_Magnus Norman_vs_Thierry Guardiola,92541299,91261685
2000-520,Roland Garros,Clay,2000-05-29,128,G,18,5,R128,152.0,6-3 3-6 6-4 6-4,74493481,Fabrice Santoro,fabrice santoro,R,FRA,27.4,29.0,,178.0,54256118,Magnus Gustafsson,magnus gustafsson,R,SWE,33.4,78.0,,185.0,2000,2000-520_R128_Fabrice Santoro_vs_Magnus Gustafsson,67564074,77748447
2000-520,Roland Garros,Clay,2000-05-29,128,G,19,5,R128,209.0,5-7 3-6 7-6(1) 6-3 6-2,4978971,Sargis Sargsian,sargis sargsian,R,ARM,26.9,60.0,,180.0,44008742,Sjeng Schalken,sjeng schalken,R,NED,23.7,39.0,,193.0,2000,2000-520_R128_Sargis Sargsian_vs_Sjeng Schalken,74030799,68910611
2000-520,Roland Garros,Clay,2000-05-29,128,G,20,5,R128,118.0,7-6(6) 6-4 6-0,4261640,Arnaud Clement,arnaud clement,R,FRA,22.4,59.0,,173.0,69597542,Nicolas Escude,nicolas escude,R,FRA,24.1,23.0,,185.0,2000,2000-520_R128_Arnaud Clement_vs_Nicolas Escude,54968648,54588163
2000-520,Roland Garros,Clay,2000-05-29,128,G,21,5,R128,164.0,1-6 7-6(7) 7-6(5) 6-2,72102132,Andrei Medvedev,andrei medvedev,R,UKR,25.7,20.0,,193.0,71243762,Mikael Tillstrom,mikael tillstrom,R,SWE,28.2,65.0,,185.0,2000,2000-520_R128_Andrei Medvedev_vs_Mikael Tillstrom,54487331,25791149
2000-520,Roland Garros,Clay,2000-05-29,128,G,22,5,R128,105.0,7-5 7-5 6-0,87906222,Marc Rosset,marc rosset,R,SUI,29.5,37.0,,201.0,49993757,Byron Black,byron black,R,ZIM,30.6,64.0,,175.0,2000,2000-520_R128_Marc Rosset_vs_Byron Black,61429607,65144875
2000-520,Roland Garros,Clay,2000-05-29,128,G,23,5,R128,116.0,6-2 6-3 6-4,17005584,Agustin Calleri,agustin calleri,R,ARG,23.7,102.0,,183.0,30443828,Felix Mantilla,felix mantilla,R,ESP,25.6,63.0,,180.0,2000,2000-520_R128_Agustin Calleri_vs_Felix Mantilla,70061348,14514333
2000-520,Roland Garros,Clay,2000-05-29,128,G,24,5,R128,85.0,6-3 6-2 6-1,87917681,Dominik Hrbaty,dominik hrbaty,R,SVK,22.3,14.0,14.0,183.0,56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,28.1,82.0,,183.0,2000,2000-520_R128_Dominik Hrbaty_vs_Jonas Bjorkman,10010775,78613276
2000-520,Roland Garros,Clay,2000-05-29,128,G,25,5,R128,133.0,6-7(4) 6-1 6-3 6-2,50825699,Marat Safin,marat safin,R,RUS,20.3,12.0,12.0,193.0,12391329,George Bastl,george bastl,R,SUI,25.1,76.0,,183.0,2000,2000-520_R128_Marat Safin_vs_George Bastl,32906707,68445073
2000-520,Roland Garros,Clay,2000-05-29,128,G,26,5,R128,140.0,6-3 4-6 6-0 7-5,90838898,Andrew Ilie,andrew ilie,R,AUS,24.1,38.0,,180.0,41147063,Guillaume Raoux,guillaume raoux,R,FRA,30.2,283.0,,180.0,2000,2000-520_R128_Andrew Ilie_vs_Guillaume Raoux,91651475,2578353
2000-520,Roland Garros,Clay,2000-05-29,128,G,27,5,R128,170.0,6-3 3-6 7-6(3) 6-0,22518685,Andrea Gaudenzi,andrea gaudenzi,R,ITA,26.8,74.0,,183.0,42602287,John Van Lottum,john van lottum,R,NED,24.1,114.0,,185.0,2000,2000-520_R128_Andrea Gaudenzi_vs_John Van Lottum,21544944,10514968
2000-520,Roland Garros,Clay,2000-05-29,128,G,28,5,R128,66.0,6-3 6-2 RET,77609510,Tommy Haas,tommy haas,R,GER,22.1,21.0,,188.0,33954534,Marcelo Rios,marcelo rios,L,CHI,24.4,19.0,,175.0,2000,2000-520_R128_Tommy Haas_vs_Marcelo Rios,91918332,37813592
